aqi,so2,co,no2,pm25,class
49,0,1,13,17,0
50,0,1,13,21,0
59,0,1,13,59,0
13,2,1,13,5,0
15,2,1,13,5,0
16,2,1,13,16,0
17,2,1,13,3,0
17,2,1,13,12,0
18,2,1,13,5,0
18,2,1,13,8,0
18,2,1,13,17,0
18,2,1,13,18,0
19,2,1,13,6,0
19,2,1,13,14,0
20,2,1,13,3,0
20,2,1,13,4,0
20,2,1,13,15,0
20,2,1,13,16,0
21,2,1,13,6,0
21,2,1,13,14,0
21,2,1,13,21,0
22,2,1,13,8,0
22,2,1,13,9,0
22,2,1,13,19,0
23,2,1,13,6,0
23,2,1,13,12,0
23,2,1,13,15,0
23,2,1,13,15,0
23,2,1,13,15,0
24,2,1,13,10,0
24,2,1,13,13,0
24,2,1,13,21,0
24,2,1,13,24,0
24,2,1,13,24,0
25,2,1,13,7,0
25,2,1,13,21,0
26,2,1,13,13,0
26,2,1,13,14,0
26,2,1,13,14,0
26,2,1,13,15,0
26,2,1,13,17,0
26,2,1,13,20,0
26,2,1,13,21,0
27,2,1,13,5,0
27,2,1,13,7,0
27,2,1,13,13,0
27,2,1,13,18,0
27,2,1,13,19,0
27,2,1,13,19,0
27,2,1,13,21,0
27,2,1,13,22,0
27,2,1,13,24,0
27,2,1,13,27,0
28,2,1,13,20,0
28,2,1,13,26,0
28,2,1,13,27,0
28,2,1,13,28,0
28,2,1,13,28,0
29,2,1,13,11,0
29,2,1,13,12,0
29,2,1,13,12,0
29,2,1,13,15,0
29,2,1,13,19,0
29,2,1,13,19,0
29,2,1,13,23,0
30,2,1,13,8,0
30,2,1,13,16,0
30,2,1,13,18,0
30,2,1,13,24,0
30,2,1,13,30,0
30,2,1,13,30,0
30,2,1,13,30,0
31,2,1,13,11,0
31,2,1,13,11,0
31,2,1,13,11,0
31,2,1,13,15,0
31,2,1,13,20,0
31,2,1,13,27,0
31,2,1,13,31,0
31,2,1,13,31,0
32,2,1,13,20,0
32,2,1,13,25,0
32,2,1,13,26,0
32,2,1,13,27,0
32,2,1,13,27,0
32,2,1,13,30,0
32,2,1,13,32,0
32,2,1,13,32,0
33,2,1,13,16,0
33,2,1,13,17,0
33,2,1,13,18,0
33,2,1,13,18,0
33,2,1,13,19,0
33,2,1,13,33,0
34,2,1,13,4,0
34,2,1,13,17,0
34,2,1,13,19,0
34,2,1,13,20,0
34,2,1,13,27,0
34,2,1,13,30,0
34,2,1,13,34,0
35,2,1,13,14,0
35,2,1,13,17,0
35,2,1,13,18,0
35,2,1,13,24,0
35,2,1,13,31,0
35,2,1,13,34,0
35,2,1,13,35,0
35,2,1,13,35,0
35,2,1,13,35,0
36,2,1,13,12,0
36,2,1,13,27,0
36,2,1,13,36,0
36,2,1,13,36,0
37,2,1,13,11,0
37,2,1,13,19,0
37,2,1,13,19,0
37,2,1,13,33,0
37,2,1,13,37,0
37,2,1,13,37,0
38,2,1,13,10,0
38,2,1,13,21,0
38,2,1,13,33,0
38,2,1,13,38,0
39,2,1,13,18,0
39,2,1,13,19,0
39,2,1,13,28,0
39,2,1,13,28,0
39,2,1,13,28,0
39,2,1,13,39,0
40,2,1,13,14,0
40,2,1,13,20,0
40,2,1,13,32,0
40,2,1,13,40,0
41,2,1,13,30,0
41,2,1,13,34,0
42,2,1,13,18,0
42,2,1,13,41,0
42,2,1,13,42,0
43,2,1,13,27,0
43,2,1,13,30,0
43,2,1,13,43,0
43,2,1,13,43,0
44,2,1,13,29,0
44,2,1,13,31,0
44,2,1,13,31,0
44,2,1,13,35,0
46,2,1,13,16,0
46,2,1,13,21,0
47,2,1,13,12,0
47,2,1,13,43,0
48,2,1,13,39,0
49,2,1,13,23,0
49,2,1,13,28,0
49,2,1,13,49,0
50,2,1,13,30,0
51,2,1,13,29,0
51,2,1,13,35,0
51,2,1,13,37,0
51,2,1,13,51,0
53,2,1,13,53,0
55,2,1,13,46,0
55,2,1,13,55,0
57,2,1,13,57,0
58,2,1,13,24,0
64,2,1,13,33,0
64,2,1,13,35,0
64,2,1,13,51,0
67,2,1,13,48,0
67,2,1,13,52,0
70,2,1,13,70,0
71,2,1,13,39,0
87,2,1,13,31,0
16,5,1,13,9,0
17,5,1,13,2,0
18,5,1,13,7,0
18,5,1,13,13,0
19,5,1,13,7,0
19,5,1,13,7,0
19,5,1,13,16,0
21,5,1,13,8,0
21,5,1,13,11,0
22,5,1,13,22,0
23,5,1,13,16,0
23,5,1,13,18,0
23,5,1,13,19,0
24,5,1,13,12,0
25,5,1,13,17,0
26,5,1,13,15,0
26,5,1,13,18,0
26,5,1,13,24,0
27,5,1,13,14,0
27,5,1,13,20,0
28,5,1,13,13,0
28,5,1,13,16,0
28,5,1,13,20,0
29,5,1,13,13,0
29,5,1,13,15,0
29,5,1,13,17,0
29,5,1,13,29,0
30,5,1,13,30,0
31,5,1,13,21,0
31,5,1,13,27,0
31,5,1,13,28,0
32,5,1,13,14,0
32,5,1,13,29,0
32,5,1,13,32,0
33,5,1,13,14,0
33,5,1,13,18,0
33,5,1,13,33,0
33,5,1,13,33,0
34,5,1,13,17,0
34,5,1,13,24,0
34,5,1,13,24,0
35,5,1,13,4,0
35,5,1,13,23,0
35,5,1,13,25,0
35,5,1,13,29,0
35,5,1,13,30,0
35,5,1,13,30,0
36,5,1,13,22,0
36,5,1,13,31,0
37,5,1,13,17,0
37,5,1,13,17,0
38,5,1,13,10,0
38,5,1,13,26,0
38,5,1,13,34,0
39,5,1,13,17,0
39,5,1,13,20,0
39,5,1,13,27,0
39,5,1,13,30,0
39,5,1,13,39,0
40,5,1,13,11,0
40,5,1,13,28,0
40,5,1,13,40,0
40,5,1,13,40,0
41,5,1,13,15,0
41,5,1,13,22,0
41,5,1,13,33,0
41,5,1,13,41,0
42,5,1,13,14,0
42,5,1,13,26,0
42,5,1,13,27,0
42,5,1,13,42,0
43,5,1,13,25,0
43,5,1,13,31,0
44,5,1,13,29,0
44,5,1,13,36,0
44,5,1,13,36,0
47,5,1,13,45,0
48,5,1,13,30,0
48,5,1,13,35,0
49,5,1,13,31,0
50,5,1,13,27,0
50,5,1,13,36,0
50,5,1,13,36,0
50,5,1,13,47,0
51,5,1,13,32,0
51,5,1,13,51,0
52,5,1,13,52,0
54,5,1,13,32,0
55,5,1,13,55,0
57,5,1,13,40,0
58,5,1,13,52,0
61,5,1,13,50,0
64,5,1,13,27,0
71,5,1,13,27,0
71,5,1,13,31,0
83,5,1,13,83,0
104,5,1,13,44,1
14,8,1,13,9,0
15,8,1,13,11,0
25,8,1,13,16,0
25,8,1,13,19,0
26,8,1,13,16,0
27,8,1,13,21,0
29,8,1,13,17,0
29,8,1,13,18,0
29,8,1,13,20,0
29,8,1,13,23,0
29,8,1,13,29,0
30,8,1,13,17,0
31,8,1,13,17,0
31,8,1,13,27,0
34,8,1,13,15,0
37,8,1,13,13,0
39,8,1,13,7,0
39,8,1,13,19,0
39,8,1,13,36,0
41,8,1,13,41,0
43,8,1,13,26,0
45,8,1,13,45,0
57,8,1,13,57,0
58,8,1,13,58,0
16,10,1,13,10,0
23,10,1,13,9,0
27,10,1,13,17,0
29,10,1,13,7,0
29,10,1,13,11,0
30,10,1,13,19,0
31,10,1,13,16,0
33,10,1,13,14,0
38,10,1,13,11,0
41,10,1,13,24,0
56,10,1,13,56,0
60,10,1,13,60,0
22,12,1,13,22,0
31,12,1,13,31,0
39,12,1,13,25,0
47,12,1,13,44,0
77,12,1,13,77,0
58,15,1,13,36,0
82,15,1,13,82,0
31,18,1,13,28,0
43,28,1,13,43,0
51,51,1,13,35,0
15,0,2,13,13,0
19,0,2,13,7,0
19,0,2,13,8,0
20,0,2,13,10,0
21,0,2,13,20,0
21,0,2,13,21,0
23,0,2,13,16,0
24,0,2,13,16,0
25,0,2,13,19,0
26,0,2,13,9,0
26,0,2,13,11,0
26,0,2,13,19,0
26,0,2,13,26,0
27,0,2,13,17,0
27,0,2,13,22,0
28,0,2,13,17,0
29,0,2,13,5,0
29,0,2,13,14,0
29,0,2,13,19,0
29,0,2,13,23,0
31,0,2,13,31,0
31,0,2,13,31,0
31,0,2,13,31,0
32,0,2,13,21,0
33,0,2,13,14,0
34,0,2,13,26,0
34,0,2,13,28,0
34,0,2,13,28,0
35,0,2,13,26,0
35,0,2,13,35,0
36,0,2,13,34,0
37,0,2,13,14,0
38,0,2,13,26,0
39,0,2,13,19,0
39,0,2,13,24,0
41,0,2,13,28,0
41,0,2,13,36,0
41,0,2,13,41,0
42,0,2,13,29,0
42,0,2,13,30,0
42,0,2,13,42,0
44,0,2,13,12,0
44,0,2,13,15,0
44,0,2,13,28,0
45,0,2,13,19,0
45,0,2,13,24,0
46,0,2,13,28,0
46,0,2,13,36,0
46,0,2,13,45,0
56,0,2,13,56,0
61,0,2,13,33,0
64,0,2,13,53,0
64,0,2,13,64,0
67,0,2,13,42,0
13,2,2,13,11,0
15,2,2,13,3,0
16,2,2,13,13,0
19,2,2,13,6,0
19,2,2,13,14,0
19,2,2,13,18,0
20,2,2,13,12,0
20,2,2,13,18,0
20,2,2,13,20,0
21,2,2,13,6,0
22,2,2,13,11,0
22,2,2,13,13,0
22,2,2,13,16,0
23,2,2,13,17,0
24,2,2,13,16,0
24,2,2,13,19,0
24,2,2,13,20,0
24,2,2,13,22,0
26,2,2,13,19,0
26,2,2,13,23,0
27,2,2,13,6,0
27,2,2,13,15,0
27,2,2,13,18,0
27,2,2,13,21,0
27,2,2,13,24,0
27,2,2,13,24,0
27,2,2,13,25,0
27,2,2,13,27,0
27,2,2,13,27,0
28,2,2,13,13,0
28,2,2,13,15,0
28,2,2,13,28,0
28,2,2,13,28,0
28,2,2,13,28,0
29,2,2,13,18,0
29,2,2,13,19,0
29,2,2,13,22,0
29,2,2,13,28,0
29,2,2,13,29,0
30,2,2,13,12,0
30,2,2,13,16,0
30,2,2,13,17,0
30,2,2,13,18,0
30,2,2,13,22,0
30,2,2,13,25,0
31,2,2,13,9,0
31,2,2,13,18,0
31,2,2,13,19,0
31,2,2,13,20,0
31,2,2,13,22,0
31,2,2,13,23,0
31,2,2,13,28,0
31,2,2,13,30,0
31,2,2,13,30,0
31,2,2,13,31,0
32,2,2,13,5,0
32,2,2,13,9,0
32,2,2,13,15,0
32,2,2,13,18,0
32,2,2,13,19,0
32,2,2,13,23,0
32,2,2,13,26,0
32,2,2,13,31,0
32,2,2,13,32,0
33,2,2,13,13,0
33,2,2,13,14,0
33,2,2,13,17,0
33,2,2,13,19,0
33,2,2,13,23,0
33,2,2,13,24,0
33,2,2,13,28,0
33,2,2,13,30,0
33,2,2,13,33,0
34,2,2,13,21,0
34,2,2,13,23,0
34,2,2,13,29,0
34,2,2,13,31,0
35,2,2,13,17,0
35,2,2,13,22,0
35,2,2,13,35,0
36,2,2,13,15,0
36,2,2,13,17,0
36,2,2,13,18,0
36,2,2,13,23,0
36,2,2,13,25,0
36,2,2,13,26,0
36,2,2,13,35,0
36,2,2,13,36,0
36,2,2,13,36,0
37,2,2,13,19,0
37,2,2,13,19,0
37,2,2,13,20,0
37,2,2,13,20,0
37,2,2,13,22,0
37,2,2,13,23,0
37,2,2,13,34,0
37,2,2,13,37,0
38,2,2,13,18,0
38,2,2,13,21,0
38,2,2,13,31,0
38,2,2,13,32,0
38,2,2,13,33,0
38,2,2,13,38,0
38,2,2,13,38,0
39,2,2,13,26,0
39,2,2,13,39,0
39,2,2,13,39,0
40,2,2,13,13,0
40,2,2,13,20,0
40,2,2,13,27,0
40,2,2,13,29,0
40,2,2,13,34,0
40,2,2,13,40,0
41,2,2,13,18,0
41,2,2,13,20,0
41,2,2,13,29,0
41,2,2,13,30,0
41,2,2,13,34,0
41,2,2,13,36,0
41,2,2,13,41,0
41,2,2,13,41,0
42,2,2,13,11,0
42,2,2,13,12,0
42,2,2,13,18,0
42,2,2,13,19,0
42,2,2,13,23,0
42,2,2,13,28,0
42,2,2,13,39,0
42,2,2,13,42,0
42,2,2,13,42,0
43,2,2,13,27,0
43,2,2,13,36,0
43,2,2,13,43,0
44,2,2,13,14,0
44,2,2,13,15,0
44,2,2,13,25,0
44,2,2,13,25,0
44,2,2,13,30,0
44,2,2,13,32,0
44,2,2,13,35,0
44,2,2,13,35,0
44,2,2,13,36,0
44,2,2,13,36,0
44,2,2,13,39,0
44,2,2,13,40,0
44,2,2,13,44,0
44,2,2,13,44,0
45,2,2,13,9,0
45,2,2,13,17,0
45,2,2,13,19,0
45,2,2,13,30,0
45,2,2,13,31,0
45,2,2,13,31,0
45,2,2,13,31,0
45,2,2,13,32,0
45,2,2,13,34,0
45,2,2,13,37,0
45,2,2,13,37,0
45,2,2,13,45,0
45,2,2,13,45,0
46,2,2,13,13,0
46,2,2,13,38,0
46,2,2,13,40,0
46,2,2,13,46,0
46,2,2,13,46,0
46,2,2,13,46,0
46,2,2,13,46,0
47,2,2,13,19,0
47,2,2,13,21,0
47,2,2,13,25,0
47,2,2,13,29,0
47,2,2,13,35,0
47,2,2,13,37,0
47,2,2,13,40,0
47,2,2,13,43,0
47,2,2,13,47,0
48,2,2,13,31,0
48,2,2,13,34,0
48,2,2,13,37,0
48,2,2,13,48,0
48,2,2,13,48,0
48,2,2,13,48,0
49,2,2,13,19,0
49,2,2,13,25,0
49,2,2,13,34,0
49,2,2,13,42,0
49,2,2,13,49,0
50,2,2,13,12,0
50,2,2,13,27,0
50,2,2,13,33,0
50,2,2,13,39,0
50,2,2,13,39,0
50,2,2,13,45,0
51,2,2,13,27,0
51,2,2,13,28,0
51,2,2,13,30,0
51,2,2,13,38,0
51,2,2,13,51,0
52,2,2,13,52,0
52,2,2,13,52,0
53,2,2,13,53,0
53,2,2,13,53,0
53,2,2,13,53,0
54,2,2,13,30,0
54,2,2,13,49,0
54,2,2,13,54,0
54,2,2,13,54,0
55,2,2,13,55,0
55,2,2,13,55,0
55,2,2,13,55,0
56,2,2,13,56,0
57,2,2,13,57,0
58,2,2,13,57,0
58,2,2,13,58,0
59,2,2,13,59,0
61,2,2,13,36,0
61,2,2,13,45,0
61,2,2,13,45,0
64,2,2,13,46,0
64,2,2,13,49,0
64,2,2,13,53,0
66,2,2,13,66,0
67,2,2,13,26,0
67,2,2,13,64,0
68,2,2,13,58,0
71,2,2,13,23,0
71,2,2,13,29,0
71,2,2,13,34,0
71,2,2,13,37,0
71,2,2,13,38,0
71,2,2,13,47,0
74,2,2,13,39,0
74,2,2,13,44,0
74,2,2,13,46,0
74,2,2,13,56,0
74,2,2,13,56,0
75,2,2,13,75,0
77,2,2,13,60,0
80,2,2,13,30,0
80,2,2,13,64,0
84,2,2,13,65,0
89,2,2,13,89,0
92,2,2,13,46,0
93,2,2,13,44,0
143,2,2,13,69,1
15,5,2,13,14,0
22,5,2,13,10,0
27,5,2,13,27,0
29,5,2,13,29,0
30,5,2,13,3,0
30,5,2,13,30,0
31,5,2,13,13,0
31,5,2,13,20,0
31,5,2,13,21,0
31,5,2,13,31,0
32,5,2,13,17,0
32,5,2,13,18,0
32,5,2,13,19,0
32,5,2,13,30,0
32,5,2,13,31,0
34,5,2,13,25,0
34,5,2,13,31,0
35,5,2,13,30,0
35,5,2,13,32,0
36,5,2,13,25,0
36,5,2,13,36,0
37,5,2,13,24,0
37,5,2,13,33,0
39,5,2,13,17,0
39,5,2,13,28,0
39,5,2,13,30,0
39,5,2,13,31,0
39,5,2,13,34,0
39,5,2,13,39,0
40,5,2,13,40,0
41,5,2,13,19,0
41,5,2,13,28,0
42,5,2,13,30,0
43,5,2,13,23,0
43,5,2,13,24,0
43,5,2,13,31,0
43,5,2,13,33,0
43,5,2,13,39,0
43,5,2,13,43,0
44,5,2,13,27,0
44,5,2,13,38,0
44,5,2,13,38,0
46,5,2,13,46,0
46,5,2,13,46,0
46,5,2,13,46,0
47,5,2,13,22,0
47,5,2,13,28,0
47,5,2,13,42,0
47,5,2,13,43,0
47,5,2,13,43,0
48,5,2,13,25,0
48,5,2,13,36,0
48,5,2,13,37,0
48,5,2,13,48,0
49,5,2,13,38,0
49,5,2,13,43,0
49,5,2,13,47,0
49,5,2,13,49,0
49,5,2,13,49,0
50,5,2,13,21,0
51,5,2,13,18,0
51,5,2,13,28,0
51,5,2,13,28,0
51,5,2,13,45,0
52,5,2,13,52,0
52,5,2,13,52,0
52,5,2,13,52,0
56,5,2,13,56,0
57,5,2,13,57,0
58,5,2,13,33,0
58,5,2,13,44,0
58,5,2,13,58,0
58,5,2,13,58,0
59,5,2,13,59,0
59,5,2,13,59,0
59,5,2,13,59,0
61,5,2,13,39,0
61,5,2,13,42,0
61,5,2,13,58,0
61,5,2,13,60,0
61,5,2,13,61,0
62,5,2,13,62,0
62,5,2,13,62,0
64,5,2,13,46,0
64,5,2,13,64,0
65,5,2,13,65,0
66,5,2,13,66,0
67,5,2,13,54,0
71,5,2,13,24,0
71,5,2,13,39,0
71,5,2,13,52,0
71,5,2,13,71,0
74,5,2,13,55,0
74,5,2,13,58,0
77,5,2,13,27,0
80,5,2,13,40,0
87,5,2,13,38,0
87,5,2,13,63,0
87,5,2,13,65,0
97,5,2,13,53,0
100,5,2,13,46,0
101,5,2,13,35,1
108,5,2,13,51,1
22,8,2,13,22,0
24,8,2,13,24,0
27,8,2,13,16,0
30,8,2,13,30,0
35,8,2,13,18,0
35,8,2,13,19,0
36,8,2,13,36,0
37,8,2,13,20,0
39,8,2,13,27,0
40,8,2,13,40,0
41,8,2,13,11,0
42,8,2,13,36,0
44,8,2,13,21,0
44,8,2,13,30,0
45,8,2,13,45,0
47,8,2,13,47,0
49,8,2,13,37,0
50,8,2,13,32,0
51,8,2,13,48,0
53,8,2,13,53,0
54,8,2,13,25,0
61,8,2,13,59,0
77,8,2,13,54,0
80,8,2,13,36,0
83,8,2,13,83,0
101,8,2,13,43,1
101,8,2,13,61,1
115,8,2,13,78,1
146,8,2,13,58,1
28,10,2,13,10,0
28,10,2,13,13,0
32,10,2,13,21,0
37,10,2,13,30,0
38,10,2,13,38,0
40,10,2,13,23,0
42,10,2,13,18,0
44,10,2,13,43,0
47,10,2,13,47,0
53,10,2,13,46,0
80,10,2,13,30,0
91,10,2,13,91,0
97,10,2,13,48,0
54,12,2,13,54,0
97,12,2,13,49,0
27,15,2,13,11,0
69,15,2,13,69,0
93,15,2,13,54,0
38,20,2,13,21,0
47,20,2,13,41,0
28,28,2,13,20,0
77,35,2,13,45,0
38,0,3,13,24,0
46,0,3,13,19,0
47,0,3,13,18,0
55,0,3,13,55,0
22,2,3,13,12,0
23,2,3,13,17,0
26,2,3,13,19,0
28,2,3,13,16,0
30,2,3,13,28,0
31,2,3,13,15,0
32,2,3,13,10,0
32,2,3,13,11,0
32,2,3,13,30,0
33,2,3,13,13,0
33,2,3,13,26,0
33,2,3,13,33,0
34,2,3,13,10,0
34,2,3,13,14,0
34,2,3,13,21,0
34,2,3,13,33,0
35,2,3,13,35,0
36,2,3,13,12,0
36,2,3,13,26,0
38,2,3,13,9,0
38,2,3,13,38,0
39,2,3,13,6,0
39,2,3,13,22,0
40,2,3,13,23,0
41,2,3,13,28,0
41,2,3,13,41,0
42,2,3,13,28,0
42,2,3,13,36,0
43,2,3,13,15,0
43,2,3,13,26,0
43,2,3,13,35,0
43,2,3,13,43,0
44,2,3,13,27,0
44,2,3,13,37,0
44,2,3,13,42,0
46,2,3,13,35,0
47,2,3,13,33,0
47,2,3,13,47,0
48,2,3,13,44,0
48,2,3,13,48,0
50,2,3,13,32,0
50,2,3,13,43,0
51,2,3,13,25,0
52,2,3,13,52,0
52,2,3,13,52,0
53,2,3,13,53,0
54,2,3,13,23,0
54,2,3,13,54,0
54,2,3,13,54,0
55,2,3,13,55,0
55,2,3,13,55,0
55,2,3,13,55,0
55,2,3,13,55,0
55,2,3,13,55,0
56,2,3,13,56,0
58,2,3,13,52,0
58,2,3,13,55,0
58,2,3,13,58,0
59,2,3,13,59,0
59,2,3,13,59,0
59,2,3,13,59,0
60,2,3,13,60,0
60,2,3,13,60,0
61,2,3,13,61,0
64,2,3,13,64,0
65,2,3,13,65,0
66,2,3,13,66,0
67,2,3,13,41,0
68,2,3,13,68,0
71,2,3,13,46,0
71,2,3,13,52,0
71,2,3,13,71,0
71,2,3,13,71,0
71,2,3,13,71,0
72,2,3,13,72,0
74,2,3,13,46,0
74,2,3,13,74,0
80,2,3,13,73,0
81,2,3,13,81,0
84,2,3,13,84,0
87,2,3,13,63,0
87,2,3,13,74,0
87,2,3,13,83,0
97,2,3,13,65,0
97,2,3,13,75,0
104,2,3,13,63,1
104,2,3,13,76,1
108,2,3,13,48,1
108,2,3,13,72,1
115,2,3,13,53,1
122,2,3,13,98,1
126,2,3,13,67,1
29,5,3,13,14,0
44,5,3,13,38,0
47,5,3,13,40,0
49,5,3,13,49,0
51,5,3,13,30,0
51,5,3,13,51,0
52,5,3,13,52,0
54,5,3,13,23,0
54,5,3,13,23,0
55,5,3,13,55,0
56,5,3,13,56,0
56,5,3,13,56,0
59,5,3,13,59,0
60,5,3,13,60,0
61,5,3,13,61,0
61,5,3,13,61,0
62,5,3,13,62,0
64,5,3,13,64,0
67,5,3,13,48,0
68,5,3,13,68,0
72,5,3,13,72,0
74,5,3,13,35,0
77,5,3,13,74,0
80,5,3,13,58,0
80,5,3,13,60,0
80,5,3,13,63,0
84,5,3,13,67,0
84,5,3,13,80,0
97,5,3,13,97,0
101,5,3,13,63,1
105,5,3,13,105,1
112,5,3,13,76,1
118,5,3,13,83,1
44,8,3,13,31,0
44,8,3,13,32,0
59,8,3,13,59,0
74,8,3,13,70,0
80,8,3,13,65,0
84,8,3,13,63,0
87,8,3,13,67,0
97,8,3,13,41,0
132,8,3,13,67,1
159,8,3,13,64,1
53,10,3,13,53,0
97,10,3,13,60,0
104,10,3,13,45,1
140,12,3,13,78,1
71,15,3,13,38,0
112,15,3,13,75,1
24,0,5,13,15,0
28,0,5,13,26,0
43,0,5,13,40,0
51,0,5,13,42,0
27,2,5,13,19,0
34,2,5,13,25,0
38,2,5,13,34,0
39,2,5,13,38,0
40,2,5,13,40,0
41,2,5,13,37,0
43,2,5,13,43,0
43,2,5,13,43,0
43,2,5,13,43,0
43,2,5,13,43,0
49,2,5,13,49,0
53,2,5,13,53,0
54,2,5,13,44,0
55,2,5,13,55,0
65,2,5,13,65,0
72,2,5,13,72,0
74,2,5,13,74,0
82,2,5,13,82,0
93,2,5,13,55,0
122,2,5,13,118,1
53,5,5,13,53,0
69,5,5,13,69,0
72,5,5,13,72,0
90,5,5,13,90,0
108,5,5,13,60,1
79,8,5,13,79,0
80,2,6,13,80,0
155,2,6,13,155,1
138,8,6,13,138,1
23,0,0,15,23,0
22,2,0,15,15,0
23,2,0,15,19,0
25,2,0,15,4,0
25,2,0,15,14,0
26,2,0,15,26,0
46,2,0,15,28,0
39,5,0,15,21,0
44,5,0,15,44,0
37,12,0,15,12,0
15,0,1,15,7,0
15,0,1,15,10,0
17,0,1,15,9,0
18,0,1,15,18,0
19,0,1,15,12,0
19,0,1,15,16,0
20,0,1,15,9,0
21,0,1,15,15,0
22,0,1,15,6,0
22,0,1,15,19,0
22,0,1,15,22,0
22,0,1,15,22,0
24,0,1,15,19,0
24,0,1,15,24,0
24,0,1,15,24,0
25,0,1,15,25,0
27,0,1,15,19,0
27,0,1,15,27,0
28,0,1,15,15,0
28,0,1,15,18,0
28,0,1,15,28,0
29,0,1,15,29,0
30,0,1,15,11,0
30,0,1,15,13,0
30,0,1,15,21,0
31,0,1,15,10,0
31,0,1,15,20,0
32,0,1,15,11,0
32,0,1,15,23,0
32,0,1,15,32,0
33,0,1,15,3,0
33,0,1,15,33,0
33,0,1,15,33,0
34,0,1,15,19,0
34,0,1,15,32,0
37,0,1,15,37,0
39,0,1,15,6,0
39,0,1,15,39,0
40,0,1,15,30,0
42,0,1,15,16,0
42,0,1,15,16,0
42,0,1,15,36,0
42,0,1,15,42,0
43,0,1,15,12,0
51,0,1,15,9,0
51,0,1,15,33,0
58,0,1,15,22,0
90,0,1,15,28,0
90,0,1,15,37,0
15,2,1,15,2,0
15,2,1,15,4,0
15,2,1,15,6,0
15,2,1,15,10,0
16,2,1,15,6,0
16,2,1,15,8,0
16,2,1,15,15,0
17,2,1,15,8,0
17,2,1,15,12,0
19,2,1,15,4,0
19,2,1,15,15,0
19,2,1,15,16,0
19,2,1,15,19,0
20,2,1,15,16,0
21,2,1,15,3,0
21,2,1,15,14,0
21,2,1,15,15,0
21,2,1,15,21,0
21,2,1,15,21,0
22,2,1,15,9,0
22,2,1,15,11,0
22,2,1,15,15,0
22,2,1,15,17,0
22,2,1,15,18,0
22,2,1,15,19,0
23,2,1,15,6,0
23,2,1,15,6,0
23,2,1,15,8,0
23,2,1,15,12,0
23,2,1,15,15,0
23,2,1,15,15,0
23,2,1,15,17,0
23,2,1,15,19,0
23,2,1,15,23,0
24,2,1,15,18,0
24,2,1,15,22,0
24,2,1,15,24,0
24,2,1,15,24,0
25,2,1,15,9,0
25,2,1,15,15,0
25,2,1,15,19,0
26,2,1,15,10,0
26,2,1,15,16,0
26,2,1,15,23,0
27,2,1,15,8,0
27,2,1,15,19,0
27,2,1,15,23,0
27,2,1,15,24,0
27,2,1,15,27,0
28,2,1,15,28,0
28,2,1,15,28,0
28,2,1,15,28,0
29,2,1,15,11,0
29,2,1,15,18,0
29,2,1,15,25,0
29,2,1,15,29,0
30,2,1,15,9,0
30,2,1,15,9,0
30,2,1,15,11,0
30,2,1,15,16,0
30,2,1,15,17,0
30,2,1,15,18,0
30,2,1,15,20,0
30,2,1,15,29,0
30,2,1,15,30,0
30,2,1,15,30,0
31,2,1,15,10,0
31,2,1,15,14,0
31,2,1,15,16,0
31,2,1,15,17,0
31,2,1,15,20,0
31,2,1,15,21,0
31,2,1,15,21,0
31,2,1,15,21,0
31,2,1,15,25,0
31,2,1,15,28,0
32,2,1,15,17,0
32,2,1,15,27,0
32,2,1,15,32,0
33,2,1,15,8,0
33,2,1,15,14,0
33,2,1,15,14,0
33,2,1,15,26,0
34,2,1,15,10,0
34,2,1,15,13,0
34,2,1,15,15,0
34,2,1,15,17,0
34,2,1,15,21,0
34,2,1,15,21,0
34,2,1,15,25,0
34,2,1,15,25,0
35,2,1,15,6,0
35,2,1,15,11,0
35,2,1,15,35,0
35,2,1,15,35,0
36,2,1,15,10,0
36,2,1,15,14,0
36,2,1,15,15,0
36,2,1,15,15,0
36,2,1,15,17,0
36,2,1,15,19,0
36,2,1,15,25,0
36,2,1,15,32,0
36,2,1,15,36,0
36,2,1,15,36,0
36,2,1,15,36,0
37,2,1,15,9,0
37,2,1,15,17,0
37,2,1,15,22,0
37,2,1,15,32,0
37,2,1,15,32,0
38,2,1,15,11,0
38,2,1,15,15,0
38,2,1,15,20,0
38,2,1,15,32,0
39,2,1,15,12,0
39,2,1,15,16,0
39,2,1,15,23,0
40,2,1,15,3,0
40,2,1,15,18,0
40,2,1,15,23,0
40,2,1,15,29,0
40,2,1,15,32,0
41,2,1,15,16,0
41,2,1,15,23,0
41,2,1,15,23,0
41,2,1,15,25,0
41,2,1,15,41,0
42,2,1,15,20,0
42,2,1,15,23,0
43,2,1,15,24,0
44,2,1,15,36,0
45,2,1,15,45,0
46,2,1,15,17,0
46,2,1,15,46,0
47,2,1,15,47,0
51,2,1,15,24,0
51,2,1,15,51,0
53,2,1,15,49,0
54,2,1,15,32,0
57,2,1,15,57,0
60,2,1,15,60,0
62,2,1,15,62,0
67,2,1,15,10,0
67,2,1,15,23,0
74,2,1,15,43,0
79,2,1,15,79,0
84,2,1,15,37,0
84,2,1,15,42,0
129,2,1,15,56,1
16,5,1,15,11,0
17,5,1,15,16,0
20,5,1,15,20,0
21,5,1,15,15,0
22,5,1,15,15,0
22,5,1,15,19,0
22,5,1,15,22,0
25,5,1,15,12,0
25,5,1,15,18,0
